X	Y	Species	Type	Diam	Height	ParamG1
146	98	ABMA	Adult	33.5	0	0
145	98	ABMA	Adult	10.7	0	0
145	99	ABMA	Adult	1.3	0	0
144	99.5	ABCO	Adult	20.1	0	0
149	95	ABMA	Adult	16	0	0
141	99	ABMA	Adult	20	0	0
141	97	ABMA	Adult	1.2	0	0
142.5	95.5	ABMA	Adult	20.1	0	0
143	97	ABMA	Adult	26.1	0	0
82	98	ABCO	Adult	38.2	0	0
80	94	ABMA	Adult	105.9	0	0
80.5	93	ABMA	Adult	42.4	0	0
81	94	ABCO	Adult	6.2	0	0
80.5	94	ABCO	Adult	22.3	0	0
80	98	ABMA	Adult	28.3	0	0
87	99	ABCO	Adult	12.7	0	0
93	95	ABMA	Adult	6.5	0	0
117	98	ABCO	Adult	14.7	0	0
116	99	ABCO	Adult	10.9	0	0
115	100	ABMA	Adult	57	0	0
115	97	ABMA	Adult	23.3	0	0
114	95	ABCO	Adult	41.5	0	0
113	97	ABMA	Adult	135.7	0	0
113	99	ABCO	Adult	27.5	0	0
110	97	ABCO	Adult	24.4	0	0
100	97	ABMA	Adult	17.2	0	0
122	97	ABCO	Adult	2.8	0	0
121.5	97.5	ABMA	Adult	22.7	0	0
122	98	PIMO	Adult	20.2	0	0
121.5	97.5	ABMA	Adult	8.7	0	0
124	97	ABMA	Adult	4	0	0
128	96	ABMA	Adult	2.5	0	0
133	94	ABMA	Adult	2.5	0	0
138	100	ABCO	Adult	30.5	0	0
137	65	PIMO	Adult	20.5	0	0
131	61	PIMO	Adult	5.8	0	0
137	60	ABMA	Adult	5.2	0	0
140	60	PIMO	Adult	7.6	0	0
81	64	ABCO	Adult	44.1	0	0
86	62	ABCO	Adult	51.3	0	0
83	62	ABMA	Adult	9	0	0
85	71	ABMA	Adult	15.9	0	0
84	69	ABMA	Adult	20	0	0
93	63	ABMA	Adult	1.9	0	0
112.5	58.5	ABCO	Adult	2	0	0
97	54	ABCO	Adult	2.5	0	0
86	50	ABMA	Adult	70.7	0	0
85	52	ABMA	Adult	4.8	0	0
127	13	ABMA	Adult	7	0	0
82	52	ABMA	Adult	2.9	0	0
84	55	ABMA	Adult	9.7	0	0
80	54	PIMO	Adult	27	0	0
85.5	56	ABMA	Adult	2.7	0	0
86	60	ABMA	Adult	2	0	0
133	30	PIMO	Adult	7.3	0	0
91	13	ABMA	Adult	5.2	0	0
148	76	ABMA	Adult	66.5	0	0
130	93	ABMA	Adult	139.5	0	0
138	65	ABMA	Adult	48.4	0	0
103	32	ABMA	Adult	143.2	0	0
100	0	PICO	Adult	48.4	0	0
110	0	ABMA	Adult	2.5	0	0
105	0	ABMA	Adult	3.4	0	0
163	12	ABCO	Adult	18.1	0	0
165	15	ABCO	Adult	40.4	0	0
175	8	ABMA	Adult	38.4	0	0
176	17	ABMA	Adult	81	0	0
181	17	ABMA	Adult	4	0	0
181	16.5	ABMA	Adult	3	0	0
197	26	ABMA	Adult	41.6	0	0
196	30	ABMA	Adult	71.5	0	0
195	30	ABCO	Adult	2.5	0	0
223	11	ABCO	Adult	12.9	0	0
183	17	ABMA	Adult	5.4	0	0
166	9	ABCO	Adult	5.3	0	0
193	40	ABCO	Adult	57.5	0	0
191	38	ABMA	Adult	58.4	0	0
190	38	ABMA	Adult	78.8	0	0
189.5	34	ABMA	Adult	15.2	0	0
185	26	ABCO	Adult	7.8	0	0
212	57	ABMA	Adult	62.2	0	0
187	25	ABMA	Adult	4.7	0	0
194	14	ABMA	Adult	9.8	0	0
196	18	ABCO	Adult	43.5	0	0
210	26	ABCO	Adult	39.6	0	0
215	44	PIMO	Adult	10.5	0	0
228	79	ABMA	Adult	112.2	0	0
186	30	ABMA	Adult	83.1	0	0
175.5	13	ABCO	Adult	12.2	0	0
175	14	ABMA	Adult	10.8	0	0
175	12	ABCO	Adult	1.7	0	0
194	16	ABMA	Adult	98.4	0	0
184	14	ABMA	Adult	6.6	0	0
188	17.5	ABMA	Adult	29.7	0	0
189	11	ABMA	Adult	57.6	0	0
188	9.5	ABMA	Adult	50.8	0	0
181	17	ABCO	Adult	2.4	0	0
179	18	ABMA	Adult	13.8	0	0
178	19.5	ABMA	Adult	2.6	0	0
179	20	ABMA	Adult	1.3	0	0
238.5	84.5	ABCO	Adult	4.8	0	0
180	15	ABMA	Adult	6.9	0	0
180.5	6.5	ABCO	Adult	3.9	0	0
195	7	ABCO	Adult	18.3	0	0
173	3	ABMA	Adult	3.7	0	0
174	4	ABCO	Adult	97.8	0	0
174.5	2	ABMA	Adult	2.2	0	0
174	2	ABMA	Adult	3.5	0	0
181	6	ABMA	Adult	4.1	0	0
180	10	ABCO	Adult	2.9	0	0
178	13.5	ABMA	Adult	13.7	0	0
172.5	4	ABMA	Adult	2.3	0	0
172.5	4.5	ABMA	Adult	2.8	0	0
174	4	ABMA	Adult	3.9	0	0
171	5	ABMA	Adult	2	0	0
170	4	ABCO	Adult	21.7	0	0
177	14	ABMA	Adult	10.7	0	0
162	5	ABCO	Adult	71.9	0	0
190.5	1.5	ABMA	Adult	5.7	0	0
173.5	4	ABMA	Adult	2.9	0	0
171.5	4.5	ABMA	Adult	2	0	0
195	0.5	ABMA	Adult	3.1	0	0
190.5	3	ABMA	Adult	8.8	0	0
177	4.5	ABMA	Adult	4.8	0	0
200	4	ABMA	Adult	141.5	0	0
180	15	ABMA	Adult	11.4	0	0
174.5	1.5	ABCO	Adult	1.9	0	0
173.5	3.5	ABMA	Adult	2.4	0	0
165	52	ABMA	Adult	24.1	0	0
190	1	ABMA	Adult	2.7	0	0
194	4	ABMA	Adult	22	0	0
187	4.5	ABMA	Adult	75.8	0	0
163	25	ABCO	Adult	6.9	0	0
175	20	ABMA	Adult	52.6	0	0
161	34.5	ABCO	Adult	5.5	0	0
164	27.5	ABCO	Adult	65.1	0	0
165	33	ABCO	Adult	14.3	0	0
238	46	ABMA	Adult	33.2	0	0
215	13	ABMA	Adult	109	0	0
168.5	23	ABCO	Adult	9.8	0	0
174	25	ABCO	Adult	23.8	0	0
206	35	ABMA	Adult	48	0	0
239	40	ABCO	Adult	31.8	0	0
212	17	ABMA	Adult	96.6	0	0
174	40	ABMA	Adult	103.8	0	0
211	18	ABMA	Adult	28.8	0	0
212	91.5	ABCO	Adult	20.9	0	0
220	56	ABCO	Adult	2.2	0	0
167	38	ABCO	Adult	25.4	0	0
227	75	ABCO	Adult	81.2	0	0
167	31	ABCO	Adult	18.8	0	0
174	32	ABMA	Adult	17.7	0	0
166	37	ABCO	Adult	9.1	0	0
168	35	ABMA	Adult	10.8	0	0
163	20	ABMA	Adult	57.3	0	0
166	31	ABMA	Adult	22.4	0	0
224	11	ABMA	Adult	122	0	0
162	25	ABCO	Adult	42.7	0	0
240	30	PICO	Adult	3.2	0	0
240	30.5	PICO	Adult	16.9	0	0
240	34	PICO	Adult	1.3	0	0
239.5	34	PICO	Adult	2.6	0	0
240	34.5	PICO	Adult	12.3	0	0
204	1	ABMA	Adult	4.4	0	0
203.5	1.5	ABMA	Adult	4.5	0	0
221	18	PIMO	Adult	2.6	0	0
223	18	ABMA	Adult	5.4	0	0
204	17	ABMA	Adult	13.6	0	0
204	16	ABMA	Adult	30.9	0	0
206.5	2	ABMA	Adult	6.5	0	0
207	2	ABMA	Adult	5.7	0	0
204	19	PICO	Adult	42	0	0
202	18	ABMA	Adult	22.1	0	0
202	11	ABMA	Adult	2.4	0	0
212	6	ABMA	Adult	51.3	0	0
206	9	ABMA	Adult	8.5	0	0
224	10	ABMA	Adult	1	0	0
206	11	ABMA	Adult	3.5	0	0
205	45	ABMA	Adult	52	0	0
204	40	ABMA	Adult	57.7	0	0
202	38	ABCO	Adult	28.4	0	0
204	8	ABMA	Adult	13.3	0	0
200	23	ABMA	Adult	19.2	0	0
200	28	ABMA	Adult	9.5	0	0
199	36	ABMA	Adult	11.4	0	0
200	35	ABMA	Adult	18.4	0	0
205	33	ABMA	Adult	73.8	0	0
235	29	ABMA	Adult	92.5	0	0
235	29	ABMA	Adult	52.2	0	0
234	33	ABMA	Adult	127	0	0
234	34	ABMA	Adult	29.8	0	0
213	30	ABMA	Adult	60.8	0	0
240	39	ABMA	Adult	68.9	0	0
212	27	ABCO	Adult	5	0	0
226	75	ABMA	Adult	67.9	0	0
217	17	ABMA	Adult	99.5	0	0
223	88	ABMA	Adult	12.6	0	0
228	86	ABMA	Adult	10	0	0
210	30	ABMA	Adult	25.6	0	0
235	75	ABMA	Adult	34.5	0	0
205.5	83	ABMA	Adult	26.3	0	0
239	75	ABMA	Adult	21.5	0	0
238	84	ABMA	Adult	32.6	0	0
229	79	ABMA	Adult	37.1	0	0
220	77	ABCO	Adult	99.6	0	0
239	85	PICO	Adult	65.5	0	0
234	84	ABMA	Adult	39	0	0
233	84	ABMA	Adult	89.5	0	0
220	90.5	PIMO	Adult	70.4	0	0
219	86	ABMA	Adult	50.1	0	0
225.5	54	ABMA	Adult	1.4	0	0
218	84	ABMA	Adult	10.3	0	0
218	85	ABMA	Adult	8.7	0	0
214	96	ABMA	Adult	35	0	0
222	57	ABMA	Adult	24	0	0
231	50	PIMO	Adult	3.8	0	0
230	50	ABMA	Adult	2.7	0	0
230	48	PIMO	Adult	14.3	0	0
228	50	ABMA	Adult	3.7	0	0
232	46	ABMA	Adult	6.2	0	0
228	93	ABMA	Adult	11.9	0	0
227	92	ABCO	Adult	1.6	0	0
226	91	ABMA	Adult	3.5	0	0
226	91	ABMA	Adult	3	0	0
239	38	ABCO	Adult	91	0	0
239.5	39	PICO	Adult	78.5	0	0
235	22	ABMA	Adult	92.6	0	0
225	34	ABMA	Adult	8.9	0	0
236	23	ABMA	Adult	49.5	0	0
239	27	PICO	Adult	5	0	0
217	26	ABMA	Adult	69.5	0	0
214	20	ABMA	Adult	29.4	0	0
212	19.5	ABMA	Adult	53.2	0	0
208	22	ABMA	Adult	31.1	0	0
208	26	ABMA	Adult	60.1	0	0
202	28	ABMA	Adult	23.5	0	0
202	23	ABMA	Adult	7.1	0	0
202	26	ABMA	Adult	7.7	0	0
239	45	ABMA	Adult	13.8	0	0
225	42	ABMA	Adult	87.3	0	0
223	43	ABMA	Adult	47.3	0	0
233	42	ABCO	Adult	9.8	0	0
209.5	50	ABMA	Adult	3	0	0
201	58	ABMA	Adult	2.6	0	0
199	51	ABMA	Adult	1.4	0	0
208	56	ABCO	Adult	5	0	0
207	56	ABCO	Adult	15.6	0	0
213	83	ABCO	Adult	44.7	0	0
236	79	ABMA	Adult	25.9	0	0
206	58	ABCO	Adult	7.1	0	0
203	59	ABCO	Adult	1.4	0	0
220	55	ABCO	Adult	3.1	0	0
220	41	ABMA	Adult	1.6	0	0
204	56	PIMO	Adult	12.8	0	0
215	75	ABCO	Adult	18.1	0	0
223	83	ABCO	Adult	63.5	0	0
219	72	ABMA	Adult	85.7	0	0
221	53	ABCO	Adult	2.2	0	0
213	88	ABMA	Adult	13.6	0	0
181	87	ABMA	Adult	19.1	0	0
214	91	ABMA	Adult	4.5	0	0
184	82	ABMA	Adult	21.1	0	0
187	84	ABMA	Adult	23.8	0	0
192.5	83	ABCO	Adult	19.8	0	0
182	82	ABMA	Adult	17	0	0
225	68	ABMA	Adult	2.2	0	0
208	93	ABCO	Adult	8.8	0	0
226	69	ABMA	Adult	6.3	0	0
236	64	ABMA	Adult	74.2	0	0
210	68	ABMA	Adult	123.1	0	0
209	87	ABMA	Adult	29.8	0	0
209	91.5	ABMA	Adult	54.7	0	0
221	62	PIMO	Adult	9	0	0
183	76	PIMO	Adult	70.4	0	0
168	79	ABMA	Adult	11.5	0	0
230	60	ABMA	Adult	11.1	0	0
194	87	ABMA	Adult	13.8	0	0
228	60	ABMA	Adult	81.5	0	0
177	90	ABMA	Adult	3.4	0	0
236	62.5	ABMA	Adult	35.5	0	0
166	75	ABMA	Adult	9.3	0	0
236	62	ABCO	Adult	71.2	0	0
190	76	ABMA	Adult	81.6	0	0
190	78	ABMA	Adult	26	0	0
195.5	78	ABCO	Adult	41.5	0	0
201	88.5	ABMA	Adult	40.1	0	0
200	76	ABCO	Adult	98.9	0	0
169	79	PIMO	Adult	1.6	0	0
204	94	PIMO	Adult	19.5	0	0
192.5	81	ABCO	Adult	35.7	0	0
180	76	ABCO	Adult	124.9	0	0
193	61	ABCO	Adult	6.9	0	0
196	63	ABMA	Adult	9.8	0	0
191	65	ABMA	Adult	13.6	0	0
196	60	ABMA	Adult	84.7	0	0
167	68	ABMA	Adult	11	0	0
189	35	ABCO	Adult	18.8	0	0
174	63	ABCO	Adult	3.4	0	0
167	67	ABCO	Adult	33.8	0	0
169	51	ABCO	Adult	18.1	0	0
175	54	ABMA	Adult	12.1	0	0
177	53	ABMA	Adult	38.9	0	0
177.5	53.5	ABMA	Adult	11.7	0	0
180	63	ABCO	Adult	133	0	0
198	59	ABMA	Adult	37.9	0	0
198	61	PIMO	Adult	2.5	0	0
171	80	ABMA	Adult	113.6	0	0
171	80	ABMA	Adult	44.2	0	0
175	90	ABMA	Adult	2.7	0	0
191	55	ABMA	Adult	18.6	0	0
179	70	ABMA	Adult	95.5	0	0
196	50	ABMA	Adult	14.7	0	0
201	67	ABCO	Adult	96.6	0	0
190.5	55.5	ABMA	Adult	11.4	0	0
182	67	ABMA	Adult	85.5	0	0
179.5	58.5	ABCO	Adult	73.2	0	0
196	56	ABMA	Adult	16	0	0
192.5	59.5	ABCO	Adult	2.5	0	0
193	60	ABCO	Adult	7.3	0	0
193	59	ABCO	Adult	17.2	0	0
192.5	58	ABMA	Adult	19.7	0	0
239	3	ABMA	Adult	48.2	0	0
238	0	ABCO	Adult	60.4	0	0
230	3	ABMA	Adult	36.1	0	0
230	5.5	ABMA	Adult	103	0	0
230	6	PIMO	Adult	99.5	0	0
235	14	PICO	Adult	4.4	0	0
238	13	PIMO	Adult	1.9	0	0
218	1	ABMA	Adult	68.5	0	0
220	3	ABMA	Adult	134	0	0
225	1	ABMA	Adult	37.3	0	0
205	6	ABMA	Adult	4.3	0	0
184	4	ABMA	Adult	1.4	0	0
183	19	ABMA	Adult	1	0	0
184	18	ABMA	Adult	1.1	0	0
172	2	ABMA	Adult	1.9	0	0
174.5	2	ABMA	Adult	1.8	0	0
175	4	ABMA	Adult	1.3	0	0
169	17.5	ABMA	Adult	2.3	0	0
179	50	ABCO	Adult	15.3	0	0
179	49	ABMA	Adult	10.2	0	0
197	54	ABCO	Adult	66.1	0	0
176	48	ABMA	Adult	10.7	0	0
177.5	48	ABMA	Adult	2.9	0	0
186	45	ABMA	Adult	23.3	0	0
178	47	ABMA	Adult	9	0	0
186	45.5	ABMA	Adult	11.5	0	0
187	51	ABCO	Adult	156.52	0	0
238	3	ABMA	Adult	36	0	0
239	5	ABCO	Adult	8.5	0	0
193	5	ABMA	Adult	8.4	0	0
232	40	ABCO	Adult	2.2	0	0
240	46	PIMO	Adult	97.4	0	0
228	76	ABMA	Adult	23.1	0	0
237	95	PICO	Adult	39.4	0	0
235	95	PICO	Adult	68.3	0	0
239	100	ABMA	Adult	56	0	0
230	96	ABMA	Adult	26.4	0	0
227	98	ABCO	Adult	31.7	0	0
226	98	ABMA	Adult	33.5	0	0
225	98	ABMA	Adult	10.7	0	0
225	99	ABMA	Adult	1.3	0	0
224	99.5	ABCO	Adult	20.1	0	0
229	95	ABMA	Adult	16	0	0
221	99	ABMA	Adult	20	0	0
221	97	ABMA	Adult	1.2	0	0
222.5	95.5	ABMA	Adult	20.1	0	0
223	97	ABMA	Adult	26.1	0	0
162	98	ABCO	Adult	38.2	0	0
160	94	ABMA	Adult	105.9	0	0
160.5	93	ABMA	Adult	42.4	0	0
161	94	ABCO	Adult	6.2	0	0
160.5	94	ABCO	Adult	22.3	0	0
160	98	ABMA	Adult	28.3	0	0
167	99	ABCO	Adult	12.7	0	0
173	95	ABMA	Adult	6.5	0	0
197	98	ABCO	Adult	14.7	0	0
196	99	ABCO	Adult	10.9	0	0
195	100	ABMA	Adult	57	0	0
195	97	ABMA	Adult	23.3	0	0
194	95	ABCO	Adult	41.5	0	0
193	97	ABMA	Adult	135.7	0	0
193	99	ABCO	Adult	27.5	0	0
190	97	ABCO	Adult	24.4	0	0
180	97	ABMA	Adult	17.2	0	0
202	97	ABCO	Adult	2.8	0	0
201.5	97.5	ABMA	Adult	22.7	0	0
202	98	PIMO	Adult	20.2	0	0
201.5	97.5	ABMA	Adult	8.7	0	0
204	97	ABMA	Adult	4	0	0
208	96	ABMA	Adult	2.5	0	0
213	94	ABMA	Adult	2.5	0	0
218	100	ABCO	Adult	30.5	0	0
217	65	PIMO	Adult	20.5	0	0
211	61	PIMO	Adult	5.8	0	0
217	60	ABMA	Adult	5.2	0	0
220	60	PIMO	Adult	7.6	0	0
161	64	ABCO	Adult	44.1	0	0
166	62	ABCO	Adult	51.3	0	0
163	62	ABMA	Adult	9	0	0
165	71	ABMA	Adult	15.9	0	0
164	69	ABMA	Adult	20	0	0
173	63	ABMA	Adult	1.9	0	0
192.5	58.5	ABCO	Adult	2	0	0
177	54	ABCO	Adult	2.5	0	0
166	50	ABMA	Adult	70.7	0	0
165	52	ABMA	Adult	4.8	0	0
207	13	ABMA	Adult	7	0	0
162	52	ABMA	Adult	2.9	0	0
164	55	ABMA	Adult	9.7	0	0
160	54	PIMO	Adult	27	0	0
165.5	56	ABMA	Adult	2.7	0	0
166	60	ABMA	Adult	2	0	0
213	30	PIMO	Adult	7.3	0	0
171	13	ABMA	Adult	5.2	0	0
228	76	ABMA	Adult	66.5	0	0
210	93	ABMA	Adult	139.5	0	0
218	65	ABMA	Adult	48.4	0	0
183	32	ABMA	Adult	143.2	0	0
180	0	PICO	Adult	48.4	0	0
190	0	ABMA	Adult	2.5	0	0
185	0	ABMA	Adult	3.4	0	0
3	112	ABCO	Adult	18.1	0	0
5	115	ABCO	Adult	40.4	0	0
15	108	ABMA	Adult	38.4	0	0
16	117	ABMA	Adult	81	0	0
21	117	ABMA	Adult	4	0	0
21	116.5	ABMA	Adult	3	0	0
37	126	ABMA	Adult	41.6	0	0
36	130	ABMA	Adult	71.5	0	0
35	130	ABCO	Adult	2.5	0	0
63	111	ABCO	Adult	12.9	0	0
23	117	ABMA	Adult	5.4	0	0
6	109	ABCO	Adult	5.3	0	0
33	140	ABCO	Adult	57.5	0	0
31	138	ABMA	Adult	58.4	0	0
30	138	ABMA	Adult	78.8	0	0
29.5	134	ABMA	Adult	15.2	0	0
25	126	ABCO	Adult	7.8	0	0
52	157	ABMA	Adult	62.2	0	0
27	125	ABMA	Adult	4.7	0	0
34	114	ABMA	Adult	9.8	0	0
36	118	ABCO	Adult	43.5	0	0
50	126	ABCO	Adult	39.6	0	0
55	144	PIMO	Adult	10.5	0	0
68	179	ABMA	Adult	112.2	0	0
26	130	ABMA	Adult	83.1	0	0
15.5	113	ABCO	Adult	12.2	0	0
15	114	ABMA	Adult	10.8	0	0
15	112	ABCO	Adult	1.7	0	0
34	116	ABMA	Adult	98.4	0	0
24	114	ABMA	Adult	6.6	0	0
28	117.5	ABMA	Adult	29.7	0	0
29	111	ABMA	Adult	57.6	0	0
28	109.5	ABMA	Adult	50.8	0	0
21	117	ABCO	Adult	2.4	0	0
19	118	ABMA	Adult	13.8	0	0
18	119.5	ABMA	Adult	2.6	0	0
19	120	ABMA	Adult	1.3	0	0
78.5	184.5	ABCO	Adult	4.8	0	0
20	115	ABMA	Adult	6.9	0	0
20.5	106.5	ABCO	Adult	3.9	0	0
35	107	ABCO	Adult	18.3	0	0
13	103	ABMA	Adult	3.7	0	0
14	104	ABCO	Adult	97.8	0	0
14.5	102	ABMA	Adult	2.2	0	0
14	102	ABMA	Adult	3.5	0	0
21	106	ABMA	Adult	4.1	0	0
20	110	ABCO	Adult	2.9	0	0
18	113.5	ABMA	Adult	13.7	0	0
12.5	104	ABMA	Adult	2.3	0	0
12.5	104.5	ABMA	Adult	2.8	0	0
14	104	ABMA	Adult	3.9	0	0
11	105	ABMA	Adult	2	0	0
10	104	ABCO	Adult	21.7	0	0
17	114	ABMA	Adult	10.7	0	0
2	105	ABCO	Adult	71.9	0	0
30.5	101.5	ABMA	Adult	5.7	0	0
13.5	104	ABMA	Adult	2.9	0	0
11.5	104.5	ABMA	Adult	2	0	0
35	100.5	ABMA	Adult	3.1	0	0
30.5	103	ABMA	Adult	8.8	0	0
17	104.5	ABMA	Adult	4.8	0	0
40	104	ABMA	Adult	141.5	0	0
20	115	ABMA	Adult	11.4	0	0
14.5	101.5	ABCO	Adult	1.9	0	0
13.5	103.5	ABMA	Adult	2.4	0	0
5	152	ABMA	Adult	24.1	0	0
30	101	ABMA	Adult	2.7	0	0
34	104	ABMA	Adult	22	0	0
27	104.5	ABMA	Adult	75.8	0	0
3	125	ABCO	Adult	6.9	0	0
15	120	ABMA	Adult	52.6	0	0
1	134.5	ABCO	Adult	5.5	0	0
4	127.5	ABCO	Adult	65.1	0	0
5	133	ABCO	Adult	14.3	0	0
78	146	ABMA	Adult	33.2	0	0
55	113	ABMA	Adult	109	0	0
8.5	123	ABCO	Adult	9.8	0	0
14	125	ABCO	Adult	23.8	0	0
46	135	ABMA	Adult	48	0	0
79	140	ABCO	Adult	31.8	0	0
52	117	ABMA	Adult	96.6	0	0
14	140	ABMA	Adult	103.8	0	0
51	118	ABMA	Adult	28.8	0	0
52	191.5	ABCO	Adult	20.9	0	0
60	156	ABCO	Adult	2.2	0	0
7	138	ABCO	Adult	25.4	0	0
67	175	ABCO	Adult	81.2	0	0
7	131	ABCO	Adult	18.8	0	0
14	132	ABMA	Adult	17.7	0	0
6	137	ABCO	Adult	9.1	0	0
8	135	ABMA	Adult	10.8	0	0
3	120	ABMA	Adult	57.3	0	0
6	131	ABMA	Adult	22.4	0	0
64	111	ABMA	Adult	122	0	0
2	125	ABCO	Adult	42.7	0	0
80	130	PICO	Adult	3.2	0	0
80	130.5	PICO	Adult	16.9	0	0
80	134	PICO	Adult	1.3	0	0
79.5	134	PICO	Adult	2.6	0	0
80	134.5	PICO	Adult	12.3	0	0
44	101	ABMA	Adult	4.4	0	0
43.5	101.5	ABMA	Adult	4.5	0	0
61	118	PIMO	Adult	2.6	0	0
63	118	ABMA	Adult	5.4	0	0
44	117	ABMA	Adult	13.6	0	0
44	116	ABMA	Adult	30.9	0	0
46.5	102	ABMA	Adult	6.5	0	0
47	102	ABMA	Adult	5.7	0	0
44	119	PICO	Adult	42	0	0
42	118	ABMA	Adult	22.1	0	0
42	111	ABMA	Adult	2.4	0	0
52	106	ABMA	Adult	51.3	0	0
46	109	ABMA	Adult	8.5	0	0
64	110	ABMA	Adult	1	0	0
46	111	ABMA	Adult	3.5	0	0
45	145	ABMA	Adult	52	0	0
44	140	ABMA	Adult	57.7	0	0
42	138	ABCO	Adult	28.4	0	0
44	108	ABMA	Adult	13.3	0	0
40	123	ABMA	Adult	19.2	0	0
40	128	ABMA	Adult	9.5	0	0
39	136	ABMA	Adult	11.4	0	0
40	135	ABMA	Adult	18.4	0	0
45	133	ABMA	Adult	73.8	0	0
75	129	ABMA	Adult	92.5	0	0
75	129	ABMA	Adult	52.2	0	0
74	133	ABMA	Adult	127	0	0
74	134	ABMA	Adult	29.8	0	0
53	130	ABMA	Adult	60.8	0	0
80	139	ABMA	Adult	68.9	0	0
52	127	ABCO	Adult	5	0	0
66	175	ABMA	Adult	67.9	0	0
57	117	ABMA	Adult	99.5	0	0
63	188	ABMA	Adult	12.6	0	0
68	186	ABMA	Adult	10	0	0
50	130	ABMA	Adult	25.6	0	0
75	175	ABMA	Adult	34.5	0	0
45.5	183	ABMA	Adult	26.3	0	0
79	175	ABMA	Adult	21.5	0	0
78	184	ABMA	Adult	32.6	0	0
69	179	ABMA	Adult	37.1	0	0
60	177	ABCO	Adult	99.6	0	0
79	185	PICO	Adult	65.5	0	0
74	184	ABMA	Adult	39	0	0
73	184	ABMA	Adult	89.5	0	0
60	190.5	PIMO	Adult	70.4	0	0
59	186	ABMA	Adult	50.1	0	0
65.5	154	ABMA	Adult	1.4	0	0
58	184	ABMA	Adult	10.3	0	0
58	185	ABMA	Adult	8.7	0	0
54	196	ABMA	Adult	35	0	0
62	157	ABMA	Adult	24	0	0
71	150	PIMO	Adult	3.8	0	0
70	150	ABMA	Adult	2.7	0	0
70	148	PIMO	Adult	14.3	0	0
68	150	ABMA	Adult	3.7	0	0
72	146	ABMA	Adult	6.2	0	0
68	193	ABMA	Adult	11.9	0	0
67	192	ABCO	Adult	1.6	0	0
66	191	ABMA	Adult	3.5	0	0
66	191	ABMA	Adult	3	0	0
79	138	ABCO	Adult	91	0	0
79.5	139	PICO	Adult	78.5	0	0
75	122	ABMA	Adult	92.6	0	0
65	134	ABMA	Adult	8.9	0	0
76	123	ABMA	Adult	49.5	0	0
79	127	PICO	Adult	5	0	0
57	126	ABMA	Adult	69.5	0	0
54	120	ABMA	Adult	29.4	0	0
52	119.5	ABMA	Adult	53.2	0	0
48	122	ABMA	Adult	31.1	0	0
48	126	ABMA	Adult	60.1	0	0
42	128	ABMA	Adult	23.5	0	0
42	123	ABMA	Adult	7.1	0	0
42	126	ABMA	Adult	7.7	0	0
79	145	ABMA	Adult	13.8	0	0
65	142	ABMA	Adult	87.3	0	0
63	143	ABMA	Adult	47.3	0	0
73	142	ABCO	Adult	9.8	0	0
49.5	150	ABMA	Adult	3	0	0
41	158	ABMA	Adult	2.6	0	0
39	151	ABMA	Adult	1.4	0	0
48	156	ABCO	Adult	5	0	0
47	156	ABCO	Adult	15.6	0	0
53	183	ABCO	Adult	44.7	0	0
76	179	ABMA	Adult	25.9	0	0
46	158	ABCO	Adult	7.1	0	0
43	159	ABCO	Adult	1.4	0	0
60	155	ABCO	Adult	3.1	0	0
60	141	ABMA	Adult	1.6	0	0
44	156	PIMO	Adult	12.8	0	0
55	175	ABCO	Adult	18.1	0	0
63	183	ABCO	Adult	63.5	0	0
59	172	ABMA	Adult	85.7	0	0
61	153	ABCO	Adult	2.2	0	0
53	188	ABMA	Adult	13.6	0	0
21	187	ABMA	Adult	19.1	0	0
54	191	ABMA	Adult	4.5	0	0
24	182	ABMA	Adult	21.1	0	0
27	184	ABMA	Adult	23.8	0	0
32.5	183	ABCO	Adult	19.8	0	0
22	182	ABMA	Adult	17	0	0
65	168	ABMA	Adult	2.2	0	0
48	193	ABCO	Adult	8.8	0	0
66	169	ABMA	Adult	6.3	0	0
76	164	ABMA	Adult	74.2	0	0
50	168	ABMA	Adult	123.1	0	0
49	187	ABMA	Adult	29.8	0	0
49	191.5	ABMA	Adult	54.7	0	0
61	162	PIMO	Adult	9	0	0
23	176	PIMO	Adult	70.4	0	0
8	179	ABMA	Adult	11.5	0	0
70	160	ABMA	Adult	11.1	0	0
34	187	ABMA	Adult	13.8	0	0
68	160	ABMA	Adult	81.5	0	0
17	190	ABMA	Adult	3.4	0	0
76	162.5	ABMA	Adult	35.5	0	0
6	175	ABMA	Adult	9.3	0	0
76	162	ABCO	Adult	71.2	0	0
30	176	ABMA	Adult	81.6	0	0
30	178	ABMA	Adult	26	0	0
35.5	178	ABCO	Adult	41.5	0	0
41	188.5	ABMA	Adult	40.1	0	0
40	176	ABCO	Adult	98.9	0	0
9	179	PIMO	Adult	1.6	0	0
44	194	PIMO	Adult	19.5	0	0
32.5	181	ABCO	Adult	35.7	0	0
20	176	ABCO	Adult	124.9	0	0
33	161	ABCO	Adult	6.9	0	0
36	163	ABMA	Adult	9.8	0	0
31	165	ABMA	Adult	13.6	0	0
36	160	ABMA	Adult	84.7	0	0
7	168	ABMA	Adult	11	0	0
29	135	ABCO	Adult	18.8	0	0
14	163	ABCO	Adult	3.4	0	0
7	167	ABCO	Adult	33.8	0	0
9	151	ABCO	Adult	18.1	0	0
15	154	ABMA	Adult	12.1	0	0
17	153	ABMA	Adult	38.9	0	0
