X	Y	Species	Type	Diam	Height	ParamG1
101	3	ABCO	Adult	27	0	0
106.5	5	ABCO	Adult	15.3	0	0
106	8	ABCO	Adult	3.5	0	0
108.5	2	ABCO	Adult	72.2	0	0
114	4	ABCO	Adult	10.6	0	0
116	1.5	PILA	Adult	1.3	0	0
118	2	ABCO	Adult	1.7	0	0
120	8	ABCO	Adult	15	0	0
120	9	ABCO	Adult	22.5	0	0
114	17	ABCO	Adult	8.4	0	0
114	19	ABCO	Adult	8.4	0	0
115	21	ABMA	Adult	5.5	0	0
114	21.5	ABCO	Adult	12.9	0	0
114.5	21.5	ABCO	Adult	4	0	0
114.5	22	ABCO	Adult	3.3	0	0
115	21.5	ABCO	Adult	24.7	0	0
115	22	ABCO	Adult	3	0	0
116.5	21	ABMA	Adult	6.3	0	0
115	21	ABMA	Adult	12.1	0	0
118	22	ABCO	Adult	25.1	0	0
111.5	25	ABCO	Adult	3.9	0	0
111	25	ABCO	Adult	7	0	0
112	25	ABCO	Adult	7.6	0	0
111	26	ABCO	Adult	7.8	0	0
110	26	ABCO	Adult	25.2	0	0
102	56	ABMA	Adult	21.3	0	0
103	56	ABCO	Adult	17.1	0	0
104	55.5	ABMA	Adult	20.7	0	0
105	55	ABMA	Adult	30.3	0	0
105	54	ABCO	Adult	8.3	0	0
106	54	ABCO	Adult	7.6	0	0
106	55.5	ABCO	Adult	20.8	0	0
102.5	59	ABCO	Adult	25.6	0	0
108.5	55.5	ABCO	Adult	15.9	0	0
110	54.5	ABMA	Adult	28.4	0	0
106	54	ABCO	Adult	33	0	0
105	54	ABCO	Adult	11.9	0	0
102	53	ABMA	Adult	35.6	0	0
100	53.5	ABCO	Adult	35.3	0	0
103	52	ABCO	Adult	23.4	0	0
103.5	52	ABCO	Adult	21.5	0	0
106	52	ABMA	Adult	58.8	0	0
106.5	53	ABCO	Adult	9	0	0
108	54	ABCO	Adult	6.2	0	0
108	53.5	ABCO	Adult	14.3	0	0
111	50	ABMA	Adult	13.4	0	0
110	52	ABCO	Adult	4.8	0	0
97	39	ABCO	Adult	28.6	0	0
104	38	ABMA	Adult	88.3	0	0
110	42	ABCO	Adult	109.3	0	0
111	38	ABMA	Adult	64.1	0	0
118	36	ABMA	Adult	44.3	0	0
118	49	ABMA	Adult	7	0	0
120.5	48	ABMA	Adult	12.4	0	0
121	52	ABMA	Adult	5.1	0	0
121	53	ABMA	Adult	4.9	0	0
121	55	ABCO	Adult	1.8	0	0
119	62	ABCO	Adult	15.2	0	0
124.5	59	ABCO	Adult	19.6	0	0
124	59	ABMA	Adult	28.8	0	0
125	60	ABMA	Adult	5.5	0	0
126	59	ABMA	Adult	44.5	0	0
125	57	ABMA	Adult	24.7	0	0
127.5	59	ABMA	Adult	2.2	0	0
129	57	ABCO	Adult	3.6	0	0
131	57	ABCO	Adult	3.4	0	0
135	59	ABMA	Adult	23.2	0	0
130.5	54	ABMA	Adult	27.9	0	0
130	54	ABCO	Adult	6.7	0	0
128.5	52	ABCO	Adult	4.3	0	0
129	49	ABCO	Adult	18.5	0	0
128	49	ABCO	Adult	3.9	0	0
123	48	ABMA	Adult	131.4	0	0
128	47	ABCO	Adult	11.4	0	0
127	48	ABMA	Adult	2.5	0	0
130	46	ABCO	Adult	7.7	0	0
129	45.5	ABCO	Adult	13.9	0	0
129	45.5	ABCO	Adult	2.6	0	0
91	70	ABCO	Adult	17.6	0	0
91	67.5	ABCO	Adult	7.5	0	0
91	65.5	ABCO	Adult	10.2	0	0
91	65	ABCO	Adult	5.5	0	0
91	64	ABCO	Adult	16.3	0	0
91.5	64	ABCO	Adult	21.5	0	0
93.5	62	ABCO	Adult	4.8	0	0
94	64	ABCO	Adult	7.6	0	0
91.5	10	ABMA	Adult	71.5	0	0
91.5	11	ABMA	Adult	41.4	0	0
91	13	ABCO	Adult	19.6	0	0
89	13	ABCO	Adult	8.1	0	0
88.5	14	ABCO	Adult	12.7	0	0
90.5	16	ABMA	Adult	107	0	0
94	16	ABCO	Adult	31.6	0	0
94	16	ABCO	Adult	6.7	0	0
90	19.5	ABCO	Adult	2.3	0	0
93	20.5	ABCO	Adult	7	0	0
93	21	ABCO	Adult	4.9	0	0
92.5	21	ABCO	Adult	2.6	0	0
91	21	ABMA	Adult	2.3	0	0
94	23	ABMA	Adult	2.4	0	0
92	24.5	ABCO	Adult	5.2	0	0
89	22	ABCO	Adult	17.2	0	0
87	24	ABCO	Adult	23.1	0	0
81	26	ABCO	Adult	54.3	0	0
83	28	ABCO	Adult	11.5	0	0
83	28	ABCO	Adult	5	0	0
87	29	ABMA	Adult	108.3	0	0
