X	Y	Species	Type	Diam	Height	ParamG1
77.177	38.13	ABMA	Adult	74.7	0	0
7.039	38.28	ABMA	Adult	2.1	0	0
21.667	38.33	ABMA	Adult	13.1	0	0
3.192	38.4	ABMA	Adult	3.1	0	0
21.485	38.86	ABMA	Adult	59.8	0	0
0.771	39.37	PICO	Adult	3.5	0	0
46.196	39.52	ABMA	Adult	0.7	0	0
76.053	39.75	ABMA	Adult	49.8	0	0
27.604	39.91	ABMA	Adult	93.4	0	0
6.552	40.05	ABMA	Adult	0.7	0	0
47.626	40.08	ABMA	Adult	1.9	0	0
46.107	40.15	ABMA	Adult	2.8	0	0
1.477	40.17	PICO	Adult	11.5	0	0
16.198	40.27	ABMA	Adult	28.1	0	0
6.738	40.54	ABMA	Adult	0.4	0	0
3.181	40.57	PICO	Adult	7	0	0
62.281	40.6	ABMA	Adult	0.6	0	0
45.918	40.72	ABMA	Adult	2.1	0	0
18.412	40.99	ABMA	Adult	23.7	0	0
50.302	41.47	ABMA	Adult	0.5	0	0
61.764	41.69	ABMA	Adult	2.2	0	0
58.829	41.78	ABMA	Adult	2.6	0	0
54.557	41.8	ABMA	Adult	40.6	0	0
6.449	41.82	ABMA	Adult	2	0	0
73.354	41.89	ABMA	Adult	113.7	0	0
1.788	41.95	ABMA	Adult	2.9	0	0
19.721	42.02	ABMA	Adult	65.3	0	0
58.357	42.08	ABMA	Adult	7.2	0	0
23.267	42.09	ABMA	Adult	26.9	0	0
62.704	42.48	ABMA	Adult	2.4	0	0
23.029	42.54	ABMA	Adult	63.1	0	0
53.283	42.57	ABMA	Adult	51.9	0	0
48.167	42.66	ABMA	Adult	3.7	0	0
61.656	42.68	ABMA	Adult	0.6	0	0
63.289	42.71	ABMA	Adult	0.6	0	0
81.433	42.75	ABMA	Adult	5.1	0	0
0.626	42.89	ABMA	Adult	2.2	0	0
63.506	42.98	ABMA	Adult	2.8	0	0
98.846	43.04	ABMA	Adult	1.4	0	0
95.834	43.09	ABMA	Adult	1.2	0	0
61.537	43.25	ABMA	Adult	9.6	0	0
27.509	43.31	ABMA	Adult	38.1	0	0
58.654	43.36	ABMA	Adult	2.7	0	0
82.235	43.38	ABMA	Adult	3.2	0	0
3.418	43.41	ABMA	Adult	3.5	0	0
98.335	43.57	ABMA	Adult	3.4	0	0
4.639	43.77	ABMA	Adult	1.5	0	0
11.735	43.79	ABMA	Adult	8.5	0	0
79.662	43.79	ABMA	Adult	2.4	0	0
59.146	43.88	PICO	Adult	1.1	0	0
94.651	43.9	ABMA	Adult	5.4	0	0
88.716	43.98	ABMA	Adult	0.5	0	0
73.099	44.05	ABMA	Adult	0.9	0	0
65.993	44.06	ABMA	Adult	1.3	0	0
84.106	44.17	ABMA	Adult	17.5	0	0
5.877	44.24	ABMA	Adult	1.3	0	0
87.466	44.41	ABMA	Adult	0.4	0	0
21.147	44.53	ABMA	Adult	109.5	0	0
74.359	44.57	ABMA	Adult	10.1	0	0
73.617	44.61	ABMA	Adult	2.7	0	0
77.007	44.61	ABMA	Adult	3.8	0	0
51.589	44.62	ABMA	Adult	0.4	0	0
83.602	44.62	PICO	Adult	53.8	0	0
99.798	44.72	ABMA	Adult	2.8	0	0
99.303	44.75	ABMA	Adult	2.3	0	0
87.433	44.76	ABMA	Adult	1.1	0	0
88.366	44.8	ABMA	Adult	2	0	0
97.269	44.83	ABMA	Adult	4.8	0	0
97.957	44.9	ABMA	Adult	4.5	0	0
74.229	44.96	ABMA	Adult	0.3	0	0
98.991	45.15	ABMA	Adult	2.2	0	0
27.798	45.21	ABMA	Adult	88.3	0	0
84.158	45.48	ABMA	Adult	4.5	0	0
65.968	45.51	ABMA	Adult	1.4	0	0
52.936	45.51	ABMA	Adult	26.8	0	0
18.177	45.53	ABMA	Adult	14.8	0	0
87.004	45.58	ABMA	Adult	1.5	0	0
99.294	45.6	ABMA	Adult	2.5	0	0
94.329	45.6	ABMA	Adult	2.6	0	0
98.97	45.65	ABMA	Adult	3.5	0	0
89.852	45.66	ABMA	Adult	1.8	0	0
79.473	45.67	ABMA	Adult	1.2	0	0
7.387	45.77	ABMA	Adult	11.2	0	0
80.642	45.84	PICO	Adult	30.9	0	0
81.178	45.86	ABMA	Adult	2.5	0	0
60.473	45.87	ABMA	Adult	0.9	0	0
88.681	45.89	ABMA	Adult	8.2	0	0
99.77	45.9	PICO	Adult	29.6	0	0
21.646	45.92	ABMA	Adult	110.7	0	0
98.536	45.93	PICO	Adult	24.3	0	0
77.39	45.97	ABMA	Adult	0.4	0	0
97.901	46.05	ABMA	Adult	5.2	0	0
75.659	46.14	ABMA	Adult	6	0	0
87.739	46.15	ABMA	Adult	0.3	0	0
80.348	46.21	ABMA	Adult	4.9	0	0
74.168	46.24	ABMA	Adult	4.8	0	0
79.639	46.27	ABMA	Adult	0.5	0	0
77.103	46.34	ABMA	Adult	0.5	0	0
87.902	46.36	ABMA	Adult	15.4	0	0
0.927	46.39	ABMA	Adult	7.7	0	0
69.08	46.49	ABMA	Adult	128.7	0	0
7.548	46.86	ABMA	Adult	13	0	0
75.339	46.87	ABMA	Adult	1.6	0	0
